path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2027.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.83711,2.2e-05,0.85692,3.04277,7.04358,0.92309,0.010502,0.0,5.3237,38.00303,5.439
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2027.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,0.83711,2.2e-05,0.85692,3.04277,7.04358,1.06718,2.6e-05,0.0,2.92202,12.19241,3.001
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2027.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,0.83711,2.2e-05,0.85692,3.04277,7.04358,0.83711,2.2e-05,0.85692,3.04277,7.04358,3.717
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2027.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,0.83711,2.2e-05,0.85692,3.04277,7.04358,-0.08854,0.0,0.884068,2.46097,5.87909,4.699
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2027.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,0.83711,2.2e-05,0.85692,3.04277,7.04358,0.82809,2.3e-05,0.857306,3.03987,7.03527,94.599
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2027.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,0.83711,2.2e-05,0.85692,3.04277,7.04358,0.92664,0.01008,0.0,5.32071,38.2732,10.464
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1754.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.81718,0.000195,0.821404,3.17392,9.16108,0.82914,0.017101,0.0,5.3522,46.18247,5.536
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1754.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,0.81718,0.000195,0.821404,3.17392,9.16108,1.00025,0.00021,0.00041,3.31709,14.70151,2.659
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1754.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,0.81718,0.000195,0.821404,3.17392,9.16108,0.81718,0.000195,0.821404,3.17392,9.16108,3.69
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1754.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,0.81718,0.000195,0.821404,3.17392,9.16108,-0.05515,0.0,0.88196,2.39772,7.40871,4.579
