path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00937.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.14567,0.0006,0.147256,6.72359,57.03833,0.79602,0.000171,4e-05,6.768,83.31564,5.926
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00840.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.53334,0.000338,0.001937,6.55851,28.59299,1.50265,0.0,0.002784,7.18946,50.81249,5.121
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02133.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.58018,0.007493,0.340508,5.75123,39.76791,1.41023,0.11966,0.0,7.11149,75.26751,5.318
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02385.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.33325,0.014367,0.493123,5.20332,43.22688,1.05402,0.176696,0.0,6.29928,76.44464,5.317
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00979.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.631,0.009993,0.554256,5.47109,51.39882,1.38398,0.204051,0.0,6.11651,84.29889,5.092
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02153.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.78305,0.018556,0.021648,7.15413,49.71073,1.53352,0.288102,5.5e-05,7.0321,70.35373,5.127
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01066.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.28134,0.00014,0.059214,6.14468,33.36224,1.30763,0.005472,0.000569,7.40827,68.4696,4.994
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02756.jpg,normal_night,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.88729,0.0001,0.77777,3.52245,12.96282,1.09585,0.016974,0.0,5.40345,52.80943,5.032
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02338.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.3301,0.001721,0.372279,5.57825,29.95896,1.18414,0.178094,0.0,6.75768,87.55224,5.151
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_05758.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.82751,0.004768,0.612905,4.87496,38.74078,0.60064,0.142468,0.0,5.87703,79.27036,6.074
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02694.JPG,normal_night,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.55898,0.000557,0.510202,4.84325,19.94994,0.18021,0.084829,0.0,7.12341,73.75278,10.022
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01319.png,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.76198,0.000274,0.256527,5.93858,23.73812,0.97115,0.0,0.004309,6.68739,92.56515,6.278
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02716.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.26665,0.005165,0.211486,6.2588,33.32751,1.12344,0.138388,4.3e-05,6.47215,89.54247,5.292
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02655.JPG,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.49276,0.000932,0.0,6.26999,46.81662,0.33786,0.001086,0.0,7.06118,75.16059,7.001
